Id_bien;No_voie;BTQ;Type _voie;Voie;Total_ pieces ;Surface_local;Surface Carrez;Type_local;Id_codedep_codecommune
17678;146;;RUE;DU CHEMIN VERT;2;36;34,05;Appartement;75_111
17679;84;;AV;PHILIPPE AUGUSTE;1;16;16,58;Appartement;75_111
17680;55;;BD;DE CHARONNE;4;88;88,17;Appartement;75_111
17681;96;;RUE;DU FBG ST ANTOINE;2;28;28,91;Appartement;75_112
17682;3;;RUE;DES FRIGOS;2;50;49,68;Appartement;75_113
17683;22;;BD;EDGAR QUINET;1;28;28,29;Appartement;75_114
17684;110;B;AV;DE SUFFREN;5;112;105,95;Appartement;75_115
17685;51;;PL;SAINT CHARLES;2;25;23,1;Appartement;75_115
17686;150;;AV;DE SAINT OUEN;2;36;26,76;Appartement;75_118
17687;6;;PAS;DE CLICHY;1;9;9,05;Appartement;75_118
17688;46;B;RUE;CAULAINCOURT;2;50;53,02;Appartement;75_118
17689;19;;RUE;CLAVEL;1;12;12,06;Appartement;75_119
17690;114;;AV;JEAN JAURES;2;51;53,65;Appartement;76_498
17691;29;;RTE;DE DARNETAL;3;71;76,61;Appartement;76_540
17692;103;;RUE;DES LANDES;3;64;64,39;Appartement;78_146
17693;28;;VC;LES NOUVEAUX HORIZONS;4;87;84,35;Appartement;78_208
17694;4;;RUE;DES PINCEAUTEUSES;4;100;99,46;Maison;78_322
17695;8;;PL;DE L ANCIENNE ORANGERIE;1;31;38,27;Appartement;78_623
17696;189;;RUE;JACQUES DUCLOS;5;107;104,65;Appartement;83_062
17697;31;;RUE;BOURGNEUF;2;30;26,23;Appartement;83_069
17698;345;;AV;JOSEPH RAYNAUD;2;27;26,56;Appartement;83_129
17699;11;;RUE;DE LA DIVISION LECLERC;3;36;34,29;Maison;91_136
17700;33;;RUE;FRANCOEUR;3;66;67,01;Appartement;91_687
17701;1;;RUE;DE L EGLISE;3;60;52,84;Appartement;92_002
17702;3;;RUE;DES FOSSES;2;55;50,3;Appartement;92_007
17703;18;;AV;DES QUATRE CHEMINS;5;104;105,75;Appartement;92_019
17704;6;;RUE;DE L EGLISE;2;32;36,86;Appartement;92_051
17705;2;;RUE;ANATOLE FRANCE;2;39;29,66;Appartement;92_062
17706;17;;RUE;DES PAVILLONS;2;44;43,84;Appartement;92_062
17707;2;;RUE;DES ECOLES;3;67;66,13;Appartement;92_071
17708;15;;SEN;DES PIOTTES;1;33;34,07;Appartement;93_051
17709;34;;ALL;THIELLEMENT;2;64;64,17;Appartement;93_062
17710;15;;RUE;DE CHINON;2;28;34,02;Appartement;94_003
17711;7;;RUE;PAUL GAUGUIN;3;76;74,87;Appartement;94_028
17712;5245;;;LES MARS;2;22;30,98;Appartement;01_247
17713;461;;RUE;JEAN-JACQUES ROUSSEAU;5;131;132,16;Appartement;01_354
17714;22;B;BD;DU VAL CLARET;1;25;22,54;Appartement;06_004
17715;49;;BD;RAYMOND POINCARE;2;40;38,96;Appartement;06_004
17716;589;;RTE;DU BORD DE MER;1;25;25,03;Appartement;06_161
17717;9010;;MRN;BAIE DES ANGES BARONNET;1;24;23,98;Appartement;06_161
17718;2;;CHE;DE LAPRAS;3;52;52,26;Appartement;07_010
17719;9;B;AV;PIERRE BROSSOLETTE;4;71;74,4;Appartement;07_042
17720;33;;RUE;GEORGES SEURAT;4;82;82,41;Appartement;10_387
17721;488;;RES;LES EAUX VIVES 2;2;35;27,65;Maison;11_145
17722;3;;RES;LA GRANDE VOILE;2;31;25,85;Appartement;11_170
17723;50;;;LES CYCLADES LA FRANQUI;2;30;39,58;Maison;11_202
17724;51;;AV;MARECHAL FOCH;3;64;74,58;Appartement;11_203
17725;31;;RUE;ESPERANDIEU;3;52;54,36;Appartement;13_201
17726;73;;RUE;CLOVIS HUGUES;3;50;49,9;Appartement;13_203
17727;25;;RUE;LOUIS MOURONVAL;3;76;72,01;Appartement;13_203
17728;30;;AV;RAOUL FOLLEREAU;4;85;85,44;Appartement;13_211
17729;38;;TRA;TRIVIER;2;44;40,44;Appartement;13_212
17730;487;;RUE;JEAN QUEILLAU;4;72;76,86;Appartement;13_214
17731;9002;;VC;RES DEAUVILLE 2000;2;29;24,11;Appartement;14_754
17732;16;T;IMP;DE L OISELIERE;2;33;33,03;Appartement;17_207
17733;9;B;RUE;LOUIS MALLET;1;30;30,92;Appartement;18_033
17734;3;;RUE;DE LA CHOUANIERE;3;42;60,76;Maison;22_179
17735;34;;RTE;DE BERGERAC;2;45;46,68;Maison;24_226
17736;35;;RTE;DE LA VALLEE;4;92;92,04;Appartement;25_073
17737;5;;RUE;DE LA RESIDENCE FLEURIE;3;61;60,43;Appartement;28_085
17738;7;;PL;LOUIS PHILIPPE;4;79;78,28;Appartement;28_134
17739;24;;RUE;DE POUL AR BACHET;3;52;51,97;Appartement;29_019
17740;42;;RUE;PAUL BERT;3;59;60,54;Appartement;29_019
17741;6;;;JARDINS DE CAMPO DELL'ORO;3;58;55,85;Appartement;2A_004
17742;9020;C;RES;GENETS D'ALZO;3;75;74,69;Appartement;2A_004
17743;5260;;;CASAMAJO;3;94;87,25;Appartement;2A_324
17744;16;;RUE;RENE CORDILHAC;3;60;114,95;Appartement;30_061
17745;9;;RUE;DES CALQUIERES;4;95;89,1;Appartement;30_189
17746;5;;AV;LOUIS LAMOTHE;3;60;60,24;Appartement;33_005
17747;1;;ALL;MAURICE LAFON;2;39;38,66;Appartement;33_051
17748;10;;RUE;SAUMENUDE;2;35;30,69;Appartement;33_063
17749;1;;RUE;DU DOCTEUR ROCAZ;1;24;24,62;Appartement;33_063
17750;15;;RUE;DES FRERES LUMIERE;3;54;53,44;Appartement;33_162
17751;8;;AV;MAL DE LATTRE DE TASSIGNY;3;59;58,75;Appartement;33_199
17752;16;;AV;GEORGES POMPIDOU;2;36;34,25;Appartement;33_243
17753;19;;AV;DU STADE;4;92;89,05;Maison;33_318
17754;26;;CRS;GAMBETTA;2;44;44,45;Appartement;33_435
17755;14;;RUE;SAINT ANDRE;3;63;58,59;Appartement;33_527
17756;118;;AV;DES CAMPINGS;2;21;20,43;Appartement;34_150
17757;7;;RUE;DES AMARYLLIS;1;20;19,57;Appartement;34_172
17758;35;;RUE;MONTMORENCY;1;35;52,44;Appartement;34_301
17759;12;;RUE;DES VERGERS;3;56;56,9;Appartement;35_093
17760;3;;RUE;DE L HORLOGE;3;60;62,19;Appartement;35_238
17761;4;A;RUE;LEPERDIT;2;40;35,02;Appartement;35_238
17762;2;;RUE;MARGUERITE YOURCENAR;4;78;79,17;Appartement;35_281
17763;3;;RUE;DE LA CRX DES MARAIS;2;47;52,32;Appartement;35_288
17764;2;;RUE;CHARLES DE FOUCAULD;1;30;26,87;Appartement;37_261
17765;90;A;CHE;DU GAY;4;90;102,7;Maison;38_061
17766;1;;BD;EDOUARD REY;2;60;43,48;Appartement;38_185
17767;5099;;;PONT DE CHAMP;3;68;108;Maison;38_279
17768;16;;RUE;AUGUSTE BLANQUI;3;61;61,64;Appartement;38_421
17769;103;;CHE;DU MANIGUET;3;67;68,32;Appartement;38_562
17770;31;;RUE;DES CHEVREUILS;3;64;64,5;Appartement;38_563
17771;15;;CHE;DE MANCY;1;16;14,69;Appartement;39_300
17772;7;;RUE;DE LA POSTE;3;98;100;Appartement;40_184
17773;6;;BD;DES ETINES;1;18;16;Appartement;42_071
17774;41;;RUE;DU PRESIDENT WILSON;3;53;52,21;Appartement;42_187
17775;2;;PL;LOUIS COMTE;4;102;72,31;Appartement;42_207
17776;22;;BD;AMPERE;2;41;41,88;Appartement;44_026
17777;1;;BD;ALEXANDRE MILLERAND;2;50;50,56;Appartement;44_109
17778;7;;RUE;DU CHER;3;67;67;Appartement;44_109
17779;18;;RUE;EUGENE CHARTIER;3;58;55,76;Appartement;44_143
17780;4;;ALL;DE GASCOGNE;5;83;82,37;Appartement;44_143
17781;37;;RUE;DE LA CHICOTIERE;1;13;13,79;Appartement;44_162
17782;5;;VEN;DE CEPHEE;4;85;89,17;Maison;44_169
17783;1;;RUE;JULES VERNE;3;70;57,18;Appartement;44_176
17784;51;;RUE;GENERAL LECLERC;2;52;35,5;Appartement;45_146
17785;10;;RUE;MAL FOCH;2;45;45,55;Appartement;45_234
17786;4;;PL;DE LA BASCULE;2;42;42,05;Appartement;45_234
17787;9004;;RUE;TOLSTOI;2;44;44,99;Appartement;47_001
17788;33;;RUE;GABRIEL BOUR;2;41;36,42;Appartement;54_115
17789;19;;BD;D AUSTRASIE;3;58;58,73;Appartement;54_395
17790;15;;COUR;DES ARTS;5;159;145,2;Appartement;54_395
17791;10;;RUE;DE SERRE;2;49;49,4;Appartement;54_395
17792;26;;AV;CARNOT;3;62;62,25;Appartement;54_482
17793;9001;;;RES SAINT JEAN;4;73;71,11;Appartement;54_482
17794;6080;;CHEM;DE PORT MARIA;2;29;28,8;Maison;56_114
17795;8;;PL;HOCHE;2;61;52,05;Appartement;56_186
17796;309;;AV;DE LATTRE DE TASSIGNY;3;57;58,8;Appartement;59_378
17797;1;;RUE;DU CLOS DES VIGNES;2;87;92,82;Appartement;60_172
17798;12;B;RUE;DE L'EGLISE;1;48;46,5;Appartement;60_346
17799;25;;RUE;HIPPOLYTE DARRE;4;93;93,63;Appartement;62_160
17800;13;;RUE;JUBILIN;2;35;35,9;Appartement;62_193
17801;4;;RUE;PEYROLOUBILH;3;64;62,03;Appartement;64_122
17802;7;;ALL;DU FRONTON;3;65;62,73;Maison;64_422
17803;8;;ALL;LEON DONGAITZ;3;61;61,4;Appartement;64_483
17804;5;;MTE;DU BELVEDERE;4;99;89,76;Appartement;69_034
17805;30;;BD;DU DOC COBLOD;3;67;66,9;Appartement;69_259
17806;54;;RUE;GEORGES COURTELINE;1;20;19,68;Appartement;69_266
17807;18;;RUE;FINE;3;51;56,17;Appartement;69_276
17808;26;;RUE;NEUVE;4;93;89,51;Appartement;69_382
17809;4;;QUAI;RAMBAUD;1;37;37,12;Appartement;69_382
17810;8;B;RUE;DES AQUEDUCS;3;67;65;Appartement;69_385
17811;8;B;RUE;DES AQUEDUCS;3;73;72,96;Appartement;69_385
17812;2;;RUE;PIERRE SONNERAT;1;19;21,16;Appartement;69_388
17813;27;;RUE;DU BOURBONNAIS;1;13;12,27;Appartement;69_389
17814;81;;RUE;DE LAIGNE;3;54;54,14;Appartement;72_181
17815;5734;;;IMM L AGATE;1;22;21,52;Appartement;73_150
17816;5628;;RES;LA LICORNE IV;2;27;27,08;Appartement;73_150
17817;5329;;RES;LES LUMIERES DE NEIGE II;3;39;39,88;Appartement;73_307
17818;5313;;RES;LE CARIBOU I;2;27;27,51;Appartement;73_307
17819;7;;RUE;DU QUART D AMONT;3;71;71,58;Appartement;74_010
17820;1247;;RTE;COUTTET CHAMPION;4;63;51,19;Appartement;74_056
17821;734;;AV;DU DOCTEUR JACQUES ARNAUD;3;97;94,1;Appartement;74_208
17822;2;;RTE;DES VIGNES;1;32;28,46;Appartement;74_243
17823;8;;RUE;SAINT HYACINTHE;4;143;139,9;Appartement;75_101
17824;75;;BD;DE SEBASTOPOL;3;47;56,89;Appartement;75_102
17825;60;;RUE;DU VERTBOIS;2;27;31,57;Appartement;75_103
17826;14;;RUE;DE LA CORDERIE;3;54;57,97;Appartement;75_103
17827;97;;RUE;DE TURENNE;3;55;56,78;Appartement;75_103
17828;35;;RUE;DE SEINE;1;17;17,08;Appartement;75_106
17829;26;;RUE;VANEAU;2;41;34,44;Appartement;75_107
17830;17;;RUE;DE LA TREMOILLE;2;52;50,28;Appartement;75_108
17831;17;;RUE;DE CASTELLANE;3;65;49,51;Appartement;75_108
17832;210;;RUE;DU FBG ST MARTIN;1;15;10,1;Appartement;75_110
17833;42;;RUE;DE LA FOLIE MERICOURT;2;30;30,28;Appartement;75_111
17834;14;;RUE;GOSSEC;2;28;27,8;Appartement;75_112
17835;27;;AV;LEDRU ROLLIN;3;84;76,72;Appartement;75_112
17836;69;;RUE;DUNOIS;2;46;46,02;Appartement;75_113
17837;36;;RUE;DU MOULIN DES PRES;1;29;29,64;Appartement;75_113
17838;16;;RUE;DES RECULETTES;2;44;43,88;Appartement;75_113
17839;16;;PL;ADOLPHE CHERIOUX;1;19;20,7;Appartement;75_115
17840;71;;RUE;DU THEATRE;4;72;73,37;Appartement;75_115
17841;117;;BD;MURAT;3;100;86,55;Appartement;75_116
17842;24;;RUE;CLAUDE LORRAIN;4;129;129,06;Appartement;75_116
17843;78;;RUE;MICHEL ANGE;3;53;53,8;Appartement;75_116
17844;1;;VLA;CHANEZ;2;70;63,01;Appartement;75_116
17845;11;;RUE;RENE BAZIN;5;75;89,59;Appartement;75_116
17846;5;B;PAS;DOISY;1;27;25,82;Appartement;75_117
17847;136;;BD;MALESHERBES;4;77;78,85;Appartement;75_117
17848;10;;RUE;SAUSSURE;2;30;32,07;Appartement;75_117
17849;15;;RUE;JACQUES KABLE;3;53;44,51;Appartement;75_118
17850;9;;AV;DE LAUMIERE;3;35;37,45;Appartement;75_119
17851;31;;RUE;DES ENVIERGES;4;72;73,51;Appartement;75_120
17852;9001;;LOT;BOIELDIEU;3;66;87,88;Appartement;76_164
17853;9020;;RUE;PAUL LANGEVIN;4;59;67;Appartement;76_498
17854;18;;RUE;SAINT GERVAIS;1;23;30,64;Appartement;76_540
17855;79;;QUAI;DU HAVRE;2;44;40,4;Appartement;76_540
17856;55;;RUE;BEAUVOISINE;1;41;40,52;Appartement;76_540
17857;21;;RUE;DES CHAMPS MAILLETS;2;39;39,5;Appartement;76_540
17858;42;;RPE;BEAUVOISINE;1;36;36,96;Appartement;76_540
17859;11;;RUE;LOUIS RICARD;1;30;26,98;Appartement;76_540
17860;70;;RUE;DE TOURNAN;3;69;69,79;Appartement;77_237
17861;2;;RUE;DE MONTIGNY;6;114;131,9;Maison;77_249
17862;16;;PL;DU CADRAN SOLAIRE;2;54;54,37;Appartement;77_251
17863;16;;RUE;NOEFORT;2;48;48,73;Appartement;77_284
17864;1;B;RUE;LAZARE CARNOT;3;71;61,11;Appartement;77_373
17865;132;;RUE;DU CLOS BERNARD;5;115;104,34;Maison;77_407
17866;31;;ALL;DU VIVIER;4;85;99,95;Maison;77_468
17867;760;;RUE;CLAUDE MONET;2;30;29,26;Appartement;78_123
17868;10;;RUE;DES CEDRES;4;73;72,6;Maison;78_172
17869;2;;ALL;DES ARCADES;3;62;62,28;Appartement;78_172
17870;12;;RES;LA CHAPELLE;5;100;99,16;Appartement;78_208
17871;1;;RUE;DE COPENHAGUE;1;32;32,5;Appartement;78_208
17872;33;;RUE;D ANGIVILLER;3;30;49,54;Appartement;78_517
17873;15;;RES;GD VENEUR RUE G LENOTRE;3;80;76,48;Appartement;78_517
17874;45;;RUE;RAYMOND PATENOTRE;3;71;69,48;Appartement;78_517
17875;40;;ESP;DU GENERAL LECLERC;3;100;89,87;Appartement;80_533
17876;15;;RUE;SAINT MEDARD;2;47;46,9;Appartement;80_685
17877;48;;RUE;DE LA REPUBLIQUE;3;66;65,69;Appartement;83_009
17878;1;;AV;RICHARD WAGNER;3;52;51,22;Appartement;83_034
17879;9;;RUE;FENELON;3;77;77,75;Appartement;83_069
17880;412;;CHE;DE POURQUIER;4;86;87;Appartement;83_129
17881;11;;RUE;HAXO;2;56;54,86;Appartement;85_191
17882;9002;;AV;VALENTIN;3;58;55,87;Appartement;85_234
17883;27;;ALL;DES PIGNONS;1;14;14,68;Appartement;85_234
17884;31;;AV;DES PAYS DE LA LOIRE;1;28;24,49;Appartement;85_234
17885;62;;AV;D OROUET;3;68;62,94;Appartement;85_234
17886;27;;AV;DU PDT RENE COTY;2;36;37,42;Appartement;87_085
17887;36;;AV;MAZARIN;2;72;72,43;Appartement;91_161
17888;46;;RUE;DES MONTCEAUX;1;19;19,34;Appartement;91_175
17889;1;;RUE;DE LA PLATRERIE;1;33;33,31;Appartement;91_223
17890;26;;PL;DU MARCHE;1;31;30,12;Appartement;91_425
17891;6;;GR;GRANDE RUE;4;140;150,01;Appartement;91_425
17892;7;;RUE;FERNAND LEGER;3;62;62,08;Appartement;91_689
17893;44;;RUE;DE LA SABLIERE;4;98;98,95;Appartement;92_004
17894;68;;BD;BOURDON;2;40;36,02;Appartement;92_051
17895;85;;RUE;DE VILLIERS;2;27;15,81;Appartement;92_051
17896;148;;BD;HENRI SELLIER;5;115;52,19;Appartement;92_073
17897;33;;RUE;AMEDEE DUNOIS;3;68;82,41;Appartement;93_046
17898;18;;RUE;DE LA REPUBLIQUE;1;18;18,35;Appartement;93_051
17899;13;;RUE;DES MYOSOTIS;4;89;88,25;Appartement;93_064
17900;1;;ALL;DES BERGES;4;83;85,09;Appartement;94_071
17901;15;;RUE;HENRI POURRAT;4;72;79,44;Maison;94_074
17902;90;;RUE;DE CHEVILLY;5;69;70,7;Appartement;94_076
17903;30;;RUE;DE CHANTEPUITS;2;34;34,43;Appartement;95_306
17904;19;;SQ;DE CHAMBORD;4;83;91,85;Maison;95_351
17905;38;;RUE;DES ETANNETS;2;34;33,08;Appartement;95_500
17906;8;B;RUE;DE LA ROCHETTE;1;19;18,32;Appartement;27_229
17907;8;;PL;DU MARCHE;3;71;71,57;Appartement;94_073
17908;17;;RUE;ALEXANDRE DUMAS;3;86;89,56;Appartement;02_810
17909;5515;;;LE VILLAGE;2;29;29,47;Appartement;06_074
17910;18;;CHE;SAINT BARTHELEMY;4;82;84,14;Appartement;06_085
17911;32;;RUE;L HOTEL POSTES;2;63;55,86;Appartement;06_088
17912;28;;BD;MARCEL SEMBAT;2;40;47,38;Appartement;11_262
17913;270;;RES;BALCONS D L MEDITERRANEE 2;2;25;24,17;Appartement;11_262
17914;9001;;RES;VAL D AZUR;1;27;27,11;Appartement;13_028
17915;12;;RUE;FARJON;2;52;51,37;Appartement;13_201
17916;8;;RUE;SAINT GERMAIN;2;46;48,56;Appartement;14_715
17917;17;B;AV;DE LA LIBERATION;3;54;52,44;Maison;17_142
17918;49;;RUE;DE SUEDE;3;79;79,76;Appartement;17_300
17919;18;B;RUE;DES REMPARTS OUEST;3;60;56,27;Appartement;26_235
17920;52;;RUE;RENE LANGLOIS;5;88;91,95;Appartement;28_218
17921;219;;RTE;DES MARINES;1;24;24,52;Appartement;30_133
17922;53;;RUE;DE LA CROIX;4;87;87,2;Appartement;30_140
17923;8;;ALL;SERGE LOISEAU;4;74;79,89;Appartement;30_189
17924;2;B;RUE;LEVIEUX;2;33;32,37;Appartement;30_189
17925;1;;RUE;SAINT JACQUES;2;54;53,49;Appartement;31_232
17926;50;;;MISSION HAUT BRION;3;69;70,05;Appartement;33_522
17927;46;;IMP;BONNET;3;50;50,3;Appartement;34_014
17928;11;C;RUE;VICTOR RAULT;3;66;66,4;Appartement;35_238
17929;5;;RUE;DE LA LIBERTE;4;75;76,84;Appartement;38_151
17930;9;;RUE;ARAGO;3;72;70,69;Appartement;38_185
17931;50;;RUE;DU MAQUIS DE L OISANS;1;31;29,83;Appartement;38_191
17932;25;;RUE;DU MAYOLLET;3;53;55,77;Appartement;42_187
17933;4;;BD;GENERAL DE GAULLE;3;70;77,41;Appartement;44_135
17934;6;;RUE;DE SOLFERINO;3;63;62,8;Appartement;45_234
17935;10;B;QUAI;ALBERT GOUPIL;2;55;47,7;Appartement;53_130
17936;19;;RUE;DE KERALLAN;3;47;42,88;Appartement;56_034
17937;9017;;;LA FALAISE;2;32;31,7;Appartement;56_078
17938;531;;BD;DE LA REPUBLIQUE;4;92;93,11;Appartement;59_178
17939;2;B;AV;DE LA LIBERATION;3;54;56,4;Appartement;59_507
17940;3;;AV;DU GENERAL DE GAULLE;5;132;131,24;Appartement;62_108
17941;5;B;RUE;HARISPE;1;19;20,6;Appartement;64_122
17942;9001;;RES;LES CABESTANS II;2;30;27,51;Appartement;66_017
17943;7;;RUE;DULCIE SEPTEMBER;4;83;105,28;Maison;69_259
17944;9021;;RUE;DU ONZE NOVEMBRE 1918;5;90;94,1;Appartement;69_276
17945;27;;CRS;BAYARD;2;42;42,25;Appartement;69_382
17946;71;;AV;DES FRERES LUMIERE;1;49;46,71;Appartement;69_388
17947;11;;AV;DU 8 MAI 1945;1;28;29,25;Appartement;72_132
17948;6125;;;FERMES DU CHANT L'OISEAU;4;89;88,7;Appartement;73_015
17949;35;;RUE;MICHAUD;2;57;60,29;Appartement;73_065
17950;5;;RUE;DE TURBIGO;3;52;51,6;Appartement;75_101
17951;86;;RUE;LA BOETIE;1;16;16,29;Appartement;75_108
17952;56;;BD;VOLTAIRE;3;53;51,24;Appartement;75_111
17953;24;;PAS;THIERE;3;64;64,05;Appartement;75_111
17954;46;;RUE;JEANNE D ARC;3;62;59,75;Appartement;75_113
17955;99;;AV;DU MAINE;2;40;40,3;Appartement;75_114
17956;40;;RUE;DE VOUILLE;1;14;14,91;Appartement;75_115
17957;30;;RUE;BARGUE;2;31;31,93;Appartement;75_115
17958;21;;RUE;DESBORDES VALMORE;3;75;60,73;Appartement;75_116
17959;19;;RUE;DESCOMBES;3;47;48,6;Appartement;75_117
17960;10;;RUE;SQUARE CARPEAUX;1;30;30,13;Appartement;75_118
17961;9;;RUE;VAUVENARGUES;1;10;9,19;Appartement;75_118
17962;108;B;RUE;PIERRE SEMARD;4;80;77,82;Maison;76_498
17963;84;;ALL;DU SEQUOIA;2;34;34,91;Appartement;77_152
17964;37;;QUAI;FRANKLIN ROOSEVELT;2;32;32,13;Appartement;77_441
17965;5;;RUE;FELICIEN LESAGE;2;33;34,19;Appartement;78_418
17966;56;;RUE;JEAN JAURES;1;24;24,01;Appartement;78_621
17967;57;;RUE;EXELMANS;2;43;43,06;Appartement;78_646
17968;1390;;BD;DES GRAVIERS;1;30;31,16;Appartement;83_009
17969;139;;CHE;DE LA BERENGUIERE;4;110;74,6;Appartement;83_016
17970;166;;CHE;SAINT PIERRE;2;38;37,81;Appartement;83_023
17971;5;;RUE;GEORGES AURIC;1;27;27,88;Appartement;83_069
17972;22;;RUE;CARNOT;1;31;30,19;Appartement;83_071
17973;47;;AV;ANTONIO GRAMSCI;2;43;43,96;Appartement;83_126
17974;14;T;RUE;DU GENERAL LECLERC;2;47;48,7;Appartement;91_432
17975;122;;RUE;DE MASSY;2;44;43,24;Appartement;92_002
17976;68;;AV;VERDIER;1;18;18,05;Appartement;92_049
17977;41;;RUE;HENRI BARBUSSE;3;32;43,51;Appartement;92_050
17978;26;;AV;EDOUARD VAILLANT;3;70;72,4;Appartement;92_073
17979;132;;RUE;HENRI BARBUSSE;4;76;75,98;Appartement;93_001
17980;30;;AV;BERLIOZ;4;80;79,64;Appartement;93_071
17981;4;;RUE;MADELEINE BRES;4;85;85,2;Appartement;94_044
17982;7;;RUE;MERCURE;3;53;56,14;Appartement;94_046
17983;6;;RUE;DES AUBEVOYS;4;78;78,99;Appartement;95_127
17984;3;;RUE;DE NOGENT;2;48;32;Appartement;95_313
17985;79;;IMP;DES OEILLETS D'INDE;4;114;115,94;Maison;973_307
17986;76;;RUE;COLONEL XAVIER RENDU;2;54;54,7;Appartement;01_033
17987;8;;MTE;DU CHASTEL;2;46;35,65;Appartement;04_096
17988;495;;RTE;DE LA MER;3;82;82,46;Appartement;06_018
17989;3;;RUE;DE LA COTE;1;29;29,7;Appartement;06_083
17990;8;;RUE;SORGENTINO;2;36;34,93;Appartement;06_088
17991;16;;RUE;DU PILAT;5;82;79,12;Appartement;07_010
17992;63;;RUE;DE LA REPUBLIQUE;3;96;94,2;Appartement;11_069
17993;32;;RUE;DU BEAUPRE;2;36;31,75;Appartement;11_170
17994;44;;AV;DU LANGUEDOC LA FRANQUI;2;35;34,05;Appartement;11_202
17995;171;;RES;HAWAI;2;26;17,04;Maison;11_202
17996;62;;RUE;ALBE;2;49;101,98;Maison;13_204
17997;89;;AV;DES BUTRIS;1;20;19,76;Appartement;13_212
17998;32;;BD;GAROUTTE;1;20;21,92;Appartement;13_212
17999;59;;AV;CHARLES DE GAULLE;2;28;28,01;Appartement;17_299
18000;35;;RUE;AUDRY DE PUYRAVAULT;5;251;294,33;Appartement;17_299
18001;7;;RUE;DE LA CONCORDE;1;16;15,95;Appartement;19_031
18002;1;;RUE;FELIX GIACOMOTTI;1;30;30,53;Appartement;25_056
18003;40;;RUE;CHARLES DE GAULLE;3;76;72,18;Appartement;25_527
18004;80;;AV;VICTOR HUGO;4;85;83,79;Appartement;26_362
18005;5273;;LOT;VICCIOLAJA;3;49;59,1;Maison;2B_185
18006;37;B;AV;HONORE SERRES;2;67;63,76;Appartement;31_555
18007;11;;RUE;TOUVENT;2;36;35,86;Appartement;33_058
18008;29;;RUE;PUYSEGUR;1;19;18,38;Appartement;33_063
18009;8;;RUE;DES CEPAGES;5;88;84,05;Appartement;33_281
18010;2;;PL;DU ONZE NOVEMBRE;2;49;48,87;Appartement;33_284
18011;12;;RUE;DES VERGERS;3;65;65,61;Appartement;35_093
18012;9013;;IMP;CLEMENT ADER;4;85;87,66;Maison;35_228
18013;6;;;MAS DU PLAN;6;154;141,6;Maison;38_052
18014;1;;PL;DES TILLEULS;4;69;68,01;Appartement;38_158
18015;4;;BD;JOSEPH VALLIER;4;115;122,2;Appartement;38_185
18016;40;;RUE;GEN DE GAULLE;2;97;77,2;Appartement;38_517
18017;12;B;BD;DE LA LIBERATION;3;63;58,18;Appartement;38_547
18018;67;;ALL;JEAN PAIN;4;82;82,24;Appartement;38_565
18019;8;;RUE;VISITATION;3;62;57,46;Appartement;42_218
18020;50;B;RUE;VICTOR HUGO;4;92;92;Appartement;42_305
18021;1;;ALL;DE LA GUILLERAIE;2;49;44,75;Appartement;44_055
18022;2;B;BD;SAINT DOMINIQUE;1;32;27,83;Appartement;48_092
18023;13;;RUE;DU MAL FOCH;2;43;28,33;Appartement;56_007
18024;36;;RUE;SIMONE DE BEAUVOIR;2;49;49,5;Appartement;56_083
18025;42;;RUE;RATIER;3;57;62,07;Appartement;56_121
18026;8;;RUE;DU FORT NEUF;1;31;30;Appartement;56_186
18027;10;;ALL;VAUBAN;3;80;88,64;Appartement;59_009
18028;40;;RES;BELLEVUE;2;37;43,49;Maison;59_090
18029;19;;RUE;DE ROCHDALE;2;45;43,73;Appartement;59_599
18030;13;;RUE;HENRY DERYCKE LES TERTIALE;1;27;27,12;Appartement;59_606
18031;38;;RUE;NOTRE DAME;2;28;29,12;Appartement;69_386
18032;276;;RTE;DES GRANGETTES;2;36;25,82;Appartement;74_014
18033;35;;RTE;DU BOUCHET;1;31;31,75;Appartement;74_225
18034;1207;;RTE;DU ROSAY;5;117;117;Appartement;74_256
18035;12;;RUE;NOTRE DAME DES CHAMPS;3;54;46,27;Appartement;75_106
18036;94;;RUE;DE SEVRES;2;45;37,14;Appartement;75_107
18037;40;;CRS;ALBERT 1ER;3;83;96,1;Appartement;75_108
18038;52;;RUE;NOTRE DAME DE LORETTE;4;107;107,45;Appartement;75_109
18039;9;;RUE;PAPILLON;4;60;57,4;Appartement;75_109
18040;84;;RUE;DE LA FOLIE MERICOURT;2;42;41,84;Appartement;75_111
18041;52;;RUE;BASFROI;2;57;57,1;Appartement;75_111
18042;103;;RUE;DE PICPUS;1;25;23,57;Appartement;75_112
18043;11;;RUE;D ALIGRE;1;20;14,87;Appartement;75_112
18044;121;;BD;DE L HOPITAL;1;54;47,15;Appartement;75_113
18045;9;;RUE;NICOLAS CHARLET;2;35;32,35;Appartement;75_115
18046;5;B;IMP;MARIE BLANCHE;3;80;82,82;Appartement;75_118
18047;14;;RUE;DE THIONVILLE;1;28;27,88;Appartement;75_119
18048;4;;RUE;JEANNE D ARC;2;42;45,3;Appartement;76_351
18049;16;;AV;MAL LECLERC;2;48;48,3;Appartement;76_758
18050;82;;PROM;DU BOIS;4;78;77,27;Appartement;77_326
18051;18;;RUE;ROSALIE LEVASSEUR;5;109;108,23;Maison;78_172
